timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB]
2026/05/04 19:48:30.607, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:30.609, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:30.611, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:30.612, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:31.613, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:31.615, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:31.617, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:31.619, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:31.619, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:32.623, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:32.625, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:32.626, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:32.628, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:32.629, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:33.633, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:33.634, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:33.636, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:33.637, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:33.638, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:34.642, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:34.643, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:34.645, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:34.646, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:34.647, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:35.650, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:35.652, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:35.653, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:35.654, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:35.657, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:36.659, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:36.661, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:36.662, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:36.664, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:36.664, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:37.668, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:37.669, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:37.670, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:37.672, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:37.672, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:38.674, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:38.675, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:38.677, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:38.679, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:38.680, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:39.684, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:39.686, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:39.688, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:39.690, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:39.690, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:40.692, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:40.693, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:40.695, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:40.696, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:40.697, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:41.701, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:41.703, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:41.705, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:41.706, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:41.707, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:42.708, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:42.710, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:42.711, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:42.713, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:42.713, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:43.715, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:43.717, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:43.718, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:43.719, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:43.720, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:44.721, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:44.723, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:44.724, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:44.726, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:44.726, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:45.728, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:45.729, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:45.730, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:45.732, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:45.732, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:46.734, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:46.735, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:46.737, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:46.738, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:46.739, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:47.740, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:47.741, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:47.743, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:47.744, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:47.746, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:48.749, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:48.750, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:48.752, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:48.753, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:48.754, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:49.755, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:49.757, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:49.759, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:49.762, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:49.763, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:50.766, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:50.769, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:50.771, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:50.772, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:50.773, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:51.774, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:51.776, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:51.777, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:51.780, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:51.782, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:52.785, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:52.789, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:52.790, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:52.792, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:52.792, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:53.794, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:53.795, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:53.796, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:53.798, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:53.800, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:54.803, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:54.808, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:54.809, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:54.811, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:54.811, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:55.813, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:55.814, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:55.816, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:55.817, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:55.818, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:56.820, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:56.824, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:56.825, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:56.827, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:56.827, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:57.829, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:57.830, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:57.832, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:57.833, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:57.834, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:58.835, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:58.839, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:58.840, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:58.842, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:58.842, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:48:59.844, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:59.845, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:59.846, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:48:59.848, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:48:59.848, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:00.850, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:00.854, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:00.855, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:00.857, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:00.857, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:01.859, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:01.860, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:01.861, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:01.863, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:01.863, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:02.865, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:02.868, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:02.870, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:02.871, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:02.872, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:03.873, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:03.875, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:03.876, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:03.877, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:03.878, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:04.879, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:04.883, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:04.886, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:04.888, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:04.890, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:05.892, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:05.894, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:05.895, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:05.899, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:05.899, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:06.901, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:06.902, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:06.905, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:06.909, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:06.910, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:07.913, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:07.914, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:07.916, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:07.920, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:07.921, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:08.922, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:08.926, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:08.928, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:08.930, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:08.932, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:09.935, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:09.936, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:09.938, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:09.939, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:09.940, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:10.941, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:10.944, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:10.946, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:10.948, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:10.951, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:11.953, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:11.955, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:11.956, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:11.957, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:11.958, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:12.959, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:12.962, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:12.964, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:12.966, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:12.969, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:13.971, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:13.973, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:13.974, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:13.976, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:13.977, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:14.978, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:14.980, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:14.983, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:14.985, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:14.987, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:15.989, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:15.991, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:15.992, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:15.994, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:15.994, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:16.996, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:16.998, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:17.001, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:17.003, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:17.005, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:18.007, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:18.009, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:18.013, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:18.014, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:18.015, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:19.017, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:19.019, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:19.023, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:19.025, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:19.027, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:20.030, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:20.031, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:20.036, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:20.038, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:20.039, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:21.040, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:21.043, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:21.044, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:21.048, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:21.050, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:22.052, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:22.054, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:22.058, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:22.059, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:22.060, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:23.061, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:23.063, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:23.064, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:23.067, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:23.069, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:24.071, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:24.073, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:24.076, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:24.078, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:24.079, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:25.080, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:25.083, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:25.086, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:25.088, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:25.090, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:26.092, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:26.093, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:26.097, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:26.098, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:26.099, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:27.100, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:27.103, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:27.105, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:27.108, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:27.110, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:28.113, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:28.114, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:28.119, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:28.120, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:28.121, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:29.122, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:29.124, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:29.127, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:29.130, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:29.132, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:30.134, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:30.136, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:30.139, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:30.141, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:30.142, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:31.143, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:31.146, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:31.148, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:31.151, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:31.152, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:32.155, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:32.156, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:32.160, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:32.162, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:32.162, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:33.163, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:33.166, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:33.168, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:33.171, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:33.173, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:34.175, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:34.176, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:34.180, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:34.181, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:34.182, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:35.183, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:35.185, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:35.187, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:35.188, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:35.190, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:36.193, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:36.194, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:36.198, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:36.200, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:36.200, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:37.201, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:37.203, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:37.206, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:37.208, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:37.210, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:38.212, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:38.214, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:38.218, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:38.220, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:38.220, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:39.222, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:39.223, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:39.226, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:39.228, 0 %, 0 %, 6 MiB, 4096 MiB
2026/05/04 19:49:39.229, 0 %, 0 %, 75210 MiB, 81920 MiB
2026/05/04 19:49:40.232, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:40.234, 0 %, 0 %, 13 MiB, 81920 MiB
2026/05/04 19:49:40.237, 0 %, 0 %, 13 MiB, 81920 MiB
